,header,title,favorite,price,category,creator
799,디지털 드로잉・ernho,"말랑말랑한 선으로 기억하는 여행의 추억, ernho의 신나는 아이패드 드로잉",281,"월 37,900원",디지털 드로잉,ernho
800,라이프 스타일・웰빙밴드,내 몸 청소를 위한 림프순환운동법,291,"월 37,900원",라이프 스타일,웰빙밴드
801,디자인/개발・레트로캣,"점으로 만든 세상, 픽셀아트의 세계로 초대합니다",286,"월 39,900원",디자인/개발,레트로캣
802,미술・스타빌로 STABILO,101원에 배워요! 일러스트레이터 이공이 알려주는 스타빌로 펜으로 다이어리 꾸미기,288,101원,미술,스타빌로 STABILO
803,굿즈・클래스101,시은맘 3탄 아수파우 DIY 키트+함께 사면 추가 할인!,278,"36,000원",굿즈,클래스101
804,미술・클래스101,[꿀조합 할인🍯] 발걸음이 닿는 모든 곳이 그림이다. 어반스케치 입문편,279,"월 33,876원",미술,클래스101
805,라이프 스타일・바둑태세,"고요한 수의 전쟁, 취미로 즐기는 바둑의 세계",274,"월 45,074원",라이프 스타일,바둑태세
806,라이프 스타일・천시아(天侍兒),꿀잠 잔 적이 언제야? 나의 숨은 긴장 해소를 위한 싱잉볼 명상,277,"월 44,280원",라이프 스타일,천시아(天侍兒)
807,굿즈・오키프,포근함을 선사하는 천연 비누,271,"9,900원",굿즈,오키프
808,라이프 스타일・윤김지영,페미니스트 철학자 윤김지영의 페미니즘 입문,265,"월 45,600원",라이프 스타일,윤김지영
809,부업/창업/재테크・하우스티칭,2030 직장인 내 집 마련을 위한 부동산 포트폴리오! 태유정의 하우스티칭 클래스,267,"월 47,520원",부업/창업/재테크,하우스티칭
810,시그니처・이원일,이원일의 오늘 반찬 클래스,259,"월 19,800원",시그니처,이원일
811,EASY DIY・아포코팡파레,DIY 데이지 자수 메시 파우치백 키트,269,"35,000원",EASY DIY,아포코팡파레
812,EASY DIY・고니네미,DIY 유리병 이끼 테라리움 만들기 키트,261,"29,500원",EASY DIY,고니네미
813,공예・소호연,"부드러운 패브릭으로, 전통과 캐주얼을 더해 완성하는 선물 포장",261,"월 57,900원",공예,소호연
814,공예・로보트리,"""로봇은 어떻게 움직여요?"" 아이 질문에 페이퍼토이로 답해주기",256,"월 45,900원",공예,로보트리
815,EASY DIY・해피해피츄,DIY 화과자 천연비누 키트,261,"32,900원",EASY DIY,해피해피츄
816,부업/창업/재테크・장사 권프로,동네 장사로 살아남기 위한 특별한 전략!,255,"월 45,632원",부업/창업/재테크,장사 권프로
817,EASY DIY・허니멜로공방,DIY 코바늘 달걀후라이 수세미 키트,261,"13,900원",EASY DIY,허니멜로공방
818,미술・Chany,펜과 색연필로 표현하는 나만의 감성적인  패션 일러스트,255,"월 38,900원",미술,Chany
819,사진/영상・클래스101,[성공하기] 유튜브에서 성공하기 - 올해는 꼭 유튜버의 꿈을!,256,"월 84,141원",사진/영상,클래스101
820,EASY DIY・해피해피츄,DIY 천연 샴푸바 만들기 키트,254,"42,000원",EASY DIY,해피해피츄
821,공예・키다리대나무,더 크게 엮는 라탄 소품과 가구로 나의 일상을 채워봐요,257,"월 72,830원",공예,키다리대나무
822,공예・블랙탄,내 손으로 수제화 장인처럼! 나만의 가죽 슬리퍼 만들기,257,"월 73,900원",공예,블랙탄
823,공예・톤바이림,벌집에서 추출한 100% 천연왁스로 ‘밀랍 꽃’ 만들기,248,"월 56,939원",공예,톤바이림
824,라이프 스타일・디센터,세상에 없던 타로 혁명! 비욘드 타로 텔링,246,"월 43,500원",라이프 스타일,디센터
825,공예・핑키미아,"처음이어도 쉽게, 니팅룸을 이용해 다양한 뜨개 소품 만들기",251,"월 60,900원",공예,핑키미아
826,라이프 스타일・클래스101,크리에이터 가이드 : 당신도 몰랐던 당신의 가치를 발견하다,250,101원,라이프 스타일,클래스101
827,굿즈・블뤼떼 BLUTE,블뤼떼 클래식 향수 & 디퓨저 6종 ,243,"19,500원",굿즈,블뤼떼 BLUTE
828,공예・주노준호,"방 안의 작은 세상, 내 손으로 만드는 비바리움",241,"월 108,076원",공예,주노준호
829,공예・시은맘,[꿀조합 할인🍯] 꼼지락 작업실에서 코바늘 인형에 푹 빠져봐요. 입문~중급 코스,242,"월 49,916원",공예,시은맘
830,디지털 드로잉・Woody,선으로 모든 것을! 디지털 빈티지 라인 드로잉 (feat. iPad),241,"월 37,900원",디지털 드로잉,Woody
831,EASY DIY・클래스101,DIY 딥펜 캘리그라피 깃털펜 깃털만년필 실링왁스 풀세트,239,"32,400원",EASY DIY,클래스101
832,사진/영상・서향록,"뮤직비디오 감독이 알려주는, 영화의 한 장면처럼 일상을 기록하는 영상에세이 클래스",243,"월 33,900원",사진/영상,서향록
833,EASY DIY・조은나무,DIY 수채화 투명캘리엽서 만들기 키트 (캘리그라피 기초교재+설명영상),226,"24,000원",EASY DIY,조은나무
834,EASY DIY・아트온,DIY 나이트뷰 스크래치 아트 키트(6종),231,"13,750원",EASY DIY,아트온
835,요리/음료・Leon's Flower,"꽃을 피워내는 힐링시간, 앙금플라워떡케이크 시작하기!",230,"월 43,900원",요리/음료,Leon's Flower
836,디지털기기/ACC・클래스101,완벽한 홈 레코딩을 위한 장비 모음,231,"34,500원",디지털기기/ACC,클래스101
837,굿즈・클래스101,"약국의 센티멘탈 감성이 짙게 묻은 굿즈, 최대 40% 할인!",228,"10,450원",굿즈,클래스101
838,미술재료・클래스101,파버카스텔 수채 색연필 세트 22% + 꿀조합 클래스 ~24% 할인,220,"월 27,800원",미술재료,클래스101
839,미술・마음의 정원,"수묵 담채화와 캘리그라피의 아름다운 조화, 운치있게 운필있게!",220,"월 55,531원",미술,마음의 정원
840,공예・멘티자수,101원에 배워요! 여름밤 굿나잇을 수놓는 멘티의 프랑스 자수,219,101원,공예,멘티자수
841,공예・체리크라프트,"홀로그램처럼 일상을 반짝일 PVC 소품, 내 손으로 만들기",223,"월 46,900원",공예,체리크라프트
842,커리어・진용진,구독자 175만 진용진이 알려드립니다. 진짜 현실적으로 유튜브 수익창출하는 법!,218,"월 25,740원",커리어,진용진
843,사진/영상・김수민필름,셀프 육아 영상 만들기! 휴대폰으로 만드는 영화 같은 육아 영상,213,"월 43,200원",사진/영상,김수민필름
844,라이프 스타일・유유밀란,"새로운 춤의 장르, 유유밀란과 함께 '보깅댄스' 배우기",216,"월 30,388원",라이프 스타일,유유밀란
845,EASY DIY・셀레네,"DIY 프리저브드, 드라이 플라워 가랜드 키트",205,"32,000원",EASY DIY,셀레네
846,공예・클래스101,[꿀조합 할인🍯] 멘티자수와 함께하는 프랑스 자수의 모든 것,209,"월 42,583원",공예,클래스101
847,EASY DIY・이본느모건 ,DIY 프랑스자수 투명자수액자 키트 - 은엽 아카시아 Mimosa,203,"22,500원",EASY DIY,이본느모건 
848,미술・조각가 깨봉,"손 끝으로 완성하는 예술, 조각가 깨봉과 함께 하는 조소 입문",201,"월 61,180원",미술,조각가 깨봉
849,굿즈・클래스101,우븐온룸스 리틀위버 핸드위빙 DIY KIT,209,"57,000원",굿즈,클래스101
850,문구/도서・오키프,책 <오키프의 천연 수제 비누> + 수제 비누 추천,203,"14,400원",문구/도서,오키프
851,굿즈・클래스101,시은맘 4번째 DIY 키트! 동물친구들 미니 헌팅트로피,206,"43,000원",굿즈,클래스101
852,미술・르쏭드쇼아 최유나,"지친 나를 위해, 프랑스 미술 교육의 기초로 나만의 가치를 찾다",193,"월 43,600원",미술,르쏭드쇼아 최유나
853,EASY DIY・쪼만한마을,DIY 레진아트 키링/거치대 만들기 키트,200,"28,900원",EASY DIY,쪼만한마을
854,EASY DIY・클래스101,DIY 실링왁스 캘리그라피 입문 메세지 인장 세트,199,"15,500원",EASY DIY,클래스101
855,굿즈・쌀이공방,반려견 / 반려묘 액자 ,195,"49,000원",굿즈,쌀이공방
856,디지털기기/ACC・클래스101,"애플워치 4 GPS+Celluar 44mm, 20%할인",196,"월 105,440원",디지털기기/ACC,클래스101
857,직무・인싸담당자 Jacob,"자소서부터 면접까지, 인싸담당자가 알려주는 취업의 모든 것!",198,"월 49,640원",직무,인싸담당자 Jacob
858,직무・노가다헌터,엑셀에 날개를 달다,190,"월 47,520원",직무,노가다헌터
859,EASY DIY・허바솝,DIY 카렌듈라 비누 4개 만들기 키트,198,"19,000원",EASY DIY,허바솝
860,공예・클래스101,"[꿀조합 할인🍯] 세상의 모든 귀여움, 다양한 스타일로 코바늘 인형 만들기",198,"월 44,176원",공예,클래스101
861,굿즈・오키프,영롱한 탄생석 & 초콜릿 비누 3종 ,192,"17,000원",굿즈,오키프
862,자기계발・김봉준,"연봉을 2배로 올리는 방법, '강점'으로 설계하는 일잘러 커리어",185,"월 50,520원",자기계발,김봉준
863,미술재료・클래스101,파버카스텔 만년필 + 캘리그라피 클래스 꿀조합 -32%,185,"7,000원",미술재료,클래스101
864,디자인/개발・모아컴퍼니,나만의 브랜드 제품으로 먹고 살기 - 제품 생산부터 유통까지 A to Z,179,"월 43,320원",디자인/개발,모아컴퍼니
865,EASY DIY・메리데이,DIY 화이트 원형 자개모빌 키트,182,"18,900원",EASY DIY,메리데이
866,공예・Rose,Paris의 플로리스트와 함께 감각적인 홈 플라워 스타일링 시작하기,188,"월 48,900원",공예,Rose
867,EASY DIY・블리소이,DIY 앙리마티스 베이직 7oz 소이캔들 키트(2개 완성),186,"24,900원",EASY DIY,블리소이
868,EASY DIY・소크아트,DIY 복숭아 케이크 버블바 배쓰밤 입욕제 만들기 키트,183,"55,000원",EASY DIY,소크아트
869,EASY DIY・해피해피츄,DIY 휴대용 손소독제 만들기 키트,174,"25,900원",EASY DIY,해피해피츄
870,미술재료・클래스101,최대 38%할인! 만년필만 써보셨어요? 다양한 재료로 시작하는 캘리그래피 키트 4종,175,"35,900원",미술재료,클래스101
871,미술재료・클래스101,최대 20%할인! 망쳐도 수정이 가능하다고?! 과슈 키트 3종,174,"44,000원",미술재료,클래스101
872,굿즈・아포코팡파레,매쉬 백 2종 ,172,"21,000원",굿즈,아포코팡파레
873,EASY DIY・해피해피츄,DIY 머랭쿠키 디저트 비누 만들기 키트,181,"37,900원",EASY DIY,해피해피츄
874,미술・클래스101,"[꿀조합 할인🍯] 펜크래프트 X 핀든아트, 그림과 글씨, 둘 다 차근히 배워보고 싶을 때",176,"월 48,499원",미술,클래스101
875,굿즈・올라라탄,우드 트레이,174,"44,900원",굿즈,올라라탄
876,EASY DIY・클래스101,DIY 딥펜 캘리그라피 스타터 키트 세트,175,"41,400원",EASY DIY,클래스101
877,악기/음악・클래스101,"귀엽고 신기한 악기 오타마톤 18종, 단독 최대 14%할인",171,"33,900원",악기/음악,클래스101
878,굿즈・클래스101,인기 크리에이터 시은맘 땅콩 브로치 DIY키트 (50개 분량),168,"18,900원",굿즈,클래스101
879,요리/음료・송이버섯,"죄책감 없는 달콤한 한입, 글루텐프리 비건 홈 베이킹",175,"월 50,900원",요리/음료,송이버섯
880,EASY DIY・클래스101,DIY 실링왁스 캘리그라피 마카롱 고양이 인장 세트,174,"18,400원",EASY DIY,클래스101
881,헬스/뷰티/ACC・별쌤&솔쌤,"솔쌤 별쌤의 체형교정 홈 필라테스 도구 ""뷰릿 벨트""",164,"72,000원",헬스/뷰티/ACC,별쌤&솔쌤
882,디지털기기/ACC・클래스101,가장 가벼운 노트북 - LG 그램 24% 할인,159,"월 358,000원",디지털기기/ACC,클래스101
883,라이프 스타일・백설기,"새롭게 변신해볼까? 나에게 어울리는 옷 찾고, 센스있게 옷 잘입는 법 배우기",159,"월 41,300원",라이프 스타일,백설기
884,부업/창업/재테크・현민쌤,현민쌤의 부동산 경매! 알고 투자할 것인가? 모르고 투자할 것인가?,159,"월 47,780원",부업/창업/재테크,현민쌤
885,악기/음악・클래스101,"입문자를 위한 네코즈 칼림바+하드케이스, 최대 22%할인",162,"35,000원",악기/음악,클래스101
886,공예・클래스101,[꿀조합 할인🍯] 실로 뜰 수 있는 모든 것! 대바늘과 코바늘 입문하기,164,"월 42,500원",공예,클래스101
887,EASY DIY・셀레네,DIY 금전운을 부르는 골든볼 포인트 프리저브드 가랜드 키트,160,"25,500원",EASY DIY,셀레네
888,공예・홀쥬 ,[MINI] 온국민 필수클래스 손소독제와 비누만들기,156,"월 20,000원",공예,홀쥬 
889,미술・Gunner,유화의 기초부터 차근차근 배워서 화가로 데뷔하자!,158,"월 52,714원",미술,Gunner
890,라이프 스타일・핑크모모,"달콤한 상상을 담아, 귀여운 나만의 3D네일아트! ",159,"월 60,900원",라이프 스타일,핑크모모
891,부업/창업/재테크・벤처캐피탈리스트 제이,"소프트뱅크벤처스 심사역에게 듣는다, 벤처캐피탈101!",154,"월 65,524원",부업/창업/재테크,벤처캐피탈리스트 제이
892,공예재료・클래스101,책 <마크라메 북클래스> + 마크라메 DIY 2종 추천,157,"12,600원",공예재료,클래스101
893,EASY DIY・하루취미,DIY 호두나무 우드카빙 버터나이프 키트,150,"20,100원",EASY DIY,하루취미
894,푸드/키친・클래스101,내추럴한 멋이 있는 라탄 컵홀더,155,"8,100원",푸드/키친,클래스101
895,EASY DIY・크리에이터스 랩,DIY 휴대용 티트리 손소독제 만들기 키트,146,"23,000원",EASY DIY,크리에이터스 랩
896,EASY DIY・셀레네,"DIY 좋은 꿈 꾸세요, 프리저브드 플라워 행잉 모빌 키트",144,"17,500원",EASY DIY,셀레네
897,EASY DIY・슬로우모먼츠,DIY 마블 스톤 블랭킷 코바늘 키트 (동영상 포함),140,"40,584원",EASY DIY,슬로우모먼츠
898,EASY DIY・리얼브릭,DIY 오리지널 미니어처 미니벽돌 벽난로&보관함 풀세트 만들기 키트,145,"32,900원",EASY DIY,리얼브릭
899,공예재료・클래스101,장시간 뜨개질도 OK! 그립감 좋은 코바늘 세트 2종,136,"24,300원",공예재료,클래스101
900,공예・재영이네,"미니어처 소품, 만드는 즐거움에 귀여움은 보너스!",138,"월 52,500원",공예,재영이네
901,EASY DIY・하하포포네숲,DIY 프리저브드플라워 수틀액자 유채꽃밭 만들기 키트,139,"22,800원",EASY DIY,하하포포네숲
902,미술재료・클래스101,30%할인! 까렌다쉬 최고급 네오 오일 파스텔 48색 ,142,"월 22,900원",미술재료,클래스101
